timestamp,node_id,tilt_deg,displacement_mm,vibration_g,crack_width_mm,battery_percent,displacement_rate_mm_per_15min,tilt_rate_deg_per_15min,risk_score,risk_status,subsidence_risk_next
2026-01-08 08:30:00,NODE-02,1.739,10.642,0.343,2.893,94.34,7.631,1.076,47.2,LOW,0
2026-01-08 08:45:00,NODE-04,0.393,2.399,0.125,0.429,91.23,-8.243,-1.346,12.7,SAFE,0
2026-01-08 09:00:00,NODE-02,1.322,8.456,0.248,2.622,92.84,6.057,0.929,39.2,SAFE,0
2026-01-08 09:15:00,NODE-04,0.783,5.783,0.223,0.866,92.14,-2.673,-0.539,14.1,SAFE,0
2026-01-08 09:30:00,NODE-04,0.866,4.376,0.271,2.114,91.86,-1.407,0.084,17.5,SAFE,0
2026-01-08 09:45:00,NODE-03,0.586,2.902,0.088,0.382,93.49,-1.474,-0.28,8.1,SAFE,1
2026-01-08 10:00:00,NODE-03,3.134,21.543,0.627,6.129,90.97,18.641,2.548,71.7,WARNING,0
2026-01-08 10:15:00,NODE-02,0.612,2.082,0.23,1.102,94.7,-19.46,-2.522,7.5,SAFE,0
2026-01-08 10:30:00,NODE-02,0.599,3.566,0.215,1.164,94.39,1.484,-0.013,15.8,SAFE,0
2026-01-08 10:45:00,NODE-05,1.363,8.307,0.387,2.438,95.44,4.741,0.764,40.6,LOW,0
2026-01-08 11:00:00,NODE-05,1.16,5.585,0.29,1.666,92.21,-2.723,-0.203,16.0,SAFE,0
2026-01-08 11:15:00,NODE-05,0.518,4.682,0.243,1.438,92.33,-0.902,-0.641,10.2,SAFE,0
2026-01-08 11:30:00,NODE-01,0.002,3.453,0.203,1.023,94.75,-1.229,-0.516,7.4,SAFE,0
2026-01-08 11:45:00,NODE-04,0.736,3.037,0.266,1.132,94.84,-0.416,0.734,14.0,SAFE,0
2026-01-08 12:00:00,NODE-05,0.829,2.607,0.217,1.72,95.1,-0.43,0.093,15.6,SAFE,0
2026-01-08 12:15:00,NODE-01,0.746,3.525,0.138,1.444,94.86,0.918,-0.084,6.6,SAFE,0
2026-01-08 12:30:00,NODE-01,1.163,8.568,0.373,3.065,93.74,5.043,0.417,36.0,SAFE,0
2026-01-08 12:45:00,NODE-04,0.711,3.239,0.245,1.173,92.92,-5.329,-0.452,15.8,SAFE,0
2026-01-08 13:00:00,NODE-03,1.836,16.382,0.538,4.259,94.35,13.143,1.125,56.2,LOW,0
2026-01-08 13:15:00,NODE-05,0.396,3.947,0.105,0.639,92.93,-12.435,-1.44,9.0,SAFE,0
2026-01-08 13:30:00,NODE-01,0.975,8.275,0.358,2.254,93.59,4.328,0.579,36.4,SAFE,0
2026-01-08 13:45:00,NODE-04,0.235,2.967,0.126,1.015,93.0,-5.308,-0.74,6.5,SAFE,0
2026-01-08 14:00:00,NODE-01,0.278,2.961,0.137,0.991,93.77,-0.005,0.043,11.4,SAFE,0
2026-01-08 14:15:00,NODE-01,0.669,6.367,0.36,1.524,94.94,3.406,0.391,28.9,SAFE,0
2026-01-08 14:30:00,NODE-01,2.141,14.324,0.641,4.905,93.03,7.957,1.472,56.8,LOW,0
2026-01-08 14:45:00,NODE-05,0.9,6.673,0.258,1.391,92.84,-7.651,-1.241,18.9,SAFE,0
2026-01-08 15:00:00,NODE-04,2.244,15.394,0.677,4.649,93.31,8.721,1.344,55.4,LOW,0
2026-01-08 15:15:00,NODE-03,1.69,12.667,0.517,3.927,92.02,-2.727,-0.553,35.6,SAFE,0
2026-01-08 15:30:00,NODE-02,0.771,6.922,0.154,1.145,94.23,-5.745,-0.919,13.8,SAFE,0
2026-01-08 15:45:00,NODE-05,1.952,12.832,0.483,3.772,93.57,5.911,1.181,51.1,LOW,0
2026-01-08 16:00:00,NODE-02,0.0,1.387,0.124,0.0,93.38,-11.445,-1.952,1.7,SAFE,0
2026-01-08 16:15:00,NODE-05,0.512,2.415,0.161,0.836,93.81,1.028,0.512,16.8,SAFE,1
2026-01-08 16:30:00,NODE-03,4.176,27.325,1.068,9.076,91.65,24.91,3.663,92.7,CRITICAL,0
2026-01-08 16:45:00,NODE-02,0.606,1.547,0.088,1.174,95.09,-25.778,-3.57,9.4,SAFE,0
2026-01-08 17:00:00,NODE-03,0.5,5.712,0.222,0.906,92.79,4.165,-0.105,22.1,SAFE,0
2026-01-08 17:15:00,NODE-02,1.791,10.77,0.4,2.726,92.96,5.057,1.29,47.0,LOW,0
2026-01-08 17:30:00,NODE-04,0.701,4.869,0.264,1.305,94.44,-5.9,-1.09,16.3,SAFE,0
2026-01-08 17:45:00,NODE-03,0.645,6.723,0.262,2.63,94.13,1.854,-0.056,26.4,SAFE,0
2026-01-08 18:00:00,NODE-02,1.327,10.358,0.518,2.516,95.79,3.636,0.683,46.3,LOW,0
2026-01-08 18:15:00,NODE-05,2.058,13.873,0.53,4.632,92.23,3.515,0.731,50.2,LOW,0
2026-01-08 18:30:00,NODE-02,0.995,6.556,0.251,1.548,92.26,-7.317,-1.063,18.0,SAFE,0
2026-01-08 18:45:00,NODE-03,0.128,1.783,0.119,0.423,91.95,-4.773,-0.867,5.6,SAFE,0
2026-01-08 19:00:00,NODE-05,0.586,3.807,0.279,1.135,93.54,2.025,0.458,18.9,SAFE,0
2026-01-08 19:15:00,NODE-04,1.286,7.321,0.389,2.419,93.05,3.513,0.7,39.4,SAFE,0
2026-01-08 19:30:00,NODE-01,0.602,4.972,0.129,0.424,92.54,-2.349,-0.684,12.6,SAFE,0
2026-01-08 19:45:00,NODE-05,1.361,11.645,0.44,3.458,93.29,6.673,0.759,46.1,LOW,0
2026-01-08 20:00:00,NODE-04,0.349,2.235,0.084,0.575,92.13,-9.411,-1.012,7.9,SAFE,1
2026-01-08 20:15:00,NODE-02,2.464,18.219,0.626,5.363,95.22,15.984,2.115,67.8,WARNING,0
2026-01-08 20:30:00,NODE-01,0.486,3.11,0.039,0.811,92.52,-15.108,-1.979,11.1,SAFE,0
2026-01-08 20:45:00,NODE-04,1.926,14.68,0.521,4.105,92.67,11.569,1.441,57.8,LOW,0
2026-01-08 21:00:00,NODE-04,2.46,15.43,0.547,4.939,90.49,0.751,0.534,55.1,LOW,0
2026-01-08 21:15:00,NODE-03,1.961,10.736,0.456,2.911,91.38,-4.694,-0.499,31.1,SAFE,0
2026-01-08 21:30:00,NODE-05,0.8,4.573,0.129,0.826,92.64,-6.163,-1.161,10.8,SAFE,0
2026-01-08 21:45:00,NODE-04,1.213,8.479,0.207,1.763,92.98,3.905,0.413,27.6,SAFE,0
2026-01-08 22:00:00,NODE-01,1.887,14.457,0.583,4.652,94.2,5.978,0.673,53.7,LOW,0
2026-01-08 22:15:00,NODE-02,0.105,0.5,0.132,0.089,91.54,-13.957,-1.781,5.8,SAFE,0
2026-01-08 22:30:00,NODE-02,1.719,12.238,0.436,3.28,93.88,11.738,1.614,46.9,LOW,0
2026-01-08 22:45:00,NODE-04,1.413,8.133,0.39,2.634,94.08,-4.105,-0.306,26.8,SAFE,0
2026-01-08 23:00:00,NODE-01,0.133,0.528,0.0,0.365,94.14,-7.605,-1.281,2.6,SAFE,0
2026-01-08 23:15:00,NODE-03,1.758,10.352,0.494,3.405,94.57,9.824,1.625,50.8,LOW,0
2026-01-08 23:30:00,NODE-04,1.189,11.145,0.378,3.316,91.92,0.793,-0.569,26.9,SAFE,0
2026-01-08 23:45:00,NODE-05,0.439,1.321,0.064,0.675,93.96,-9.823,-0.75,6.6,SAFE,0
2026-01-09 00:00:00,NODE-02,1.194,6.765,0.322,1.732,95.43,5.444,0.754,36.2,SAFE,0
2026-01-09 00:15:00,NODE-05,0.8,8.065,0.26,1.571,94.99,1.3,-0.393,20.9,SAFE,0
2026-01-09 00:30:00,NODE-01,0.41,5.188,0.238,1.791,95.58,-2.877,-0.39,16.8,SAFE,0
2026-01-09 00:45:00,NODE-05,0.577,4.298,0.178,0.581,93.59,-0.89,0.167,8.2,SAFE,0
2026-01-09 01:00:00,NODE-01,0.424,2.556,0.284,0.0,92.59,-1.742,-0.153,10.5,SAFE,0
2026-01-09 01:15:00,NODE-02,1.277,8.36,0.381,2.032,90.26,5.804,0.852,33.4,SAFE,0
2026-01-09 01:30:00,NODE-04,0.197,1.226,0.012,0.487,91.8,-7.134,-1.08,1.2,SAFE,0
2026-01-09 01:45:00,NODE-01,0.847,4.736,0.371,2.049,92.66,3.509,0.65,32.4,SAFE,0
2026-01-09 02:00:00,NODE-02,0.667,4.071,0.26,1.79,92.87,-0.664,-0.18,15.2,SAFE,0
2026-01-09 02:15:00,NODE-04,0.984,7.912,0.242,1.447,92.33,3.841,0.317,26.4,SAFE,0
2026-01-09 02:30:00,NODE-04,1.341,9.388,0.321,2.305,93.68,1.476,0.357,35.1,SAFE,0
2026-01-09 02:45:00,NODE-04,0.708,3.613,0.109,0.959,93.51,-5.776,-0.633,12.4,SAFE,0
2026-01-09 03:00:00,NODE-04,0.936,8.503,0.366,2.057,93.32,4.89,0.228,38.6,SAFE,0
2026-01-09 03:15:00,NODE-03,1.258,5.6,0.213,2.233,94.21,-2.903,0.323,23.5,SAFE,0
2026-01-09 03:30:00,NODE-02,0.327,4.134,0.141,2.368,92.7,-1.466,-0.932,11.4,SAFE,0
2026-01-09 03:45:00,NODE-02,0.978,5.69,0.318,1.647,94.57,1.556,0.652,25.2,SAFE,0
2026-01-09 04:00:00,NODE-01,0.953,6.977,0.372,2.174,91.81,1.287,-0.025,24.4,SAFE,0
2026-01-09 04:15:00,NODE-05,1.881,13.535,0.471,3.925,92.89,6.558,0.928,57.9,LOW,0
2026-01-09 04:30:00,NODE-03,1.652,10.042,0.451,3.249,93.63,-3.494,-0.229,31.1,SAFE,0
2026-01-09 04:45:00,NODE-02,1.207,9.057,0.376,3.111,90.94,-0.985,-0.446,27.0,SAFE,0
2026-01-09 05:00:00,NODE-03,1.332,9.831,0.403,2.505,92.64,0.775,0.125,33.9,SAFE,0
2026-01-09 05:15:00,NODE-05,0.166,1.441,0.084,0.469,94.09,-8.39,-1.166,1.5,SAFE,0
2026-01-09 05:30:00,NODE-01,0.666,3.306,0.142,1.258,92.72,1.864,0.5,22.3,SAFE,0
2026-01-09 05:45:00,NODE-03,0.635,4.53,0.119,1.284,91.04,1.225,-0.031,17.4,SAFE,0
2026-01-09 06:00:00,NODE-03,1.122,8.329,0.212,2.14,92.16,3.799,0.487,37.1,SAFE,0
2026-01-09 06:15:00,NODE-03,0.301,0.917,0.112,0.339,91.61,-7.412,-0.821,6.6,SAFE,0
2026-01-09 06:30:00,NODE-01,1.131,4.24,0.198,1.724,93.82,3.322,0.829,30.9,SAFE,0
2026-01-09 06:45:00,NODE-05,1.825,9.927,0.348,3.505,93.36,5.687,0.695,42.6,LOW,0
2026-01-09 07:00:00,NODE-05,1.635,9.237,0.349,3.536,91.34,-0.689,-0.19,28.2,SAFE,0
2026-01-09 07:15:00,NODE-03,0.191,1.459,0.0,0.159,91.24,-7.778,-1.445,4.8,SAFE,0
2026-01-09 07:30:00,NODE-04,0.938,4.287,0.174,2.207,92.34,2.828,0.747,35.2,SAFE,0
2026-01-09 07:45:00,NODE-05,0.985,6.696,0.255,1.66,93.24,2.409,0.047,23.6,SAFE,0
2026-01-09 08:00:00,NODE-04,1.391,9.764,0.189,2.325,92.39,3.067,0.406,33.8,SAFE,0
2026-01-09 08:15:00,NODE-01,0.61,1.168,0.25,1.424,93.62,-8.595,-0.782,6.5,SAFE,0
2026-01-09 08:30:00,NODE-03,1.358,9.669,0.366,2.469,93.57,8.501,0.748,39.4,SAFE,0
2026-01-09 08:45:00,NODE-03,0.67,4.133,0.155,0.297,93.83,-5.536,-0.688,12.1,SAFE,0
2026-01-09 09:00:00,NODE-03,0.079,1.077,0.116,0.707,91.49,-3.056,-0.592,7.9,SAFE,0
2026-01-09 09:15:00,NODE-04,1.481,8.255,0.374,3.317,92.85,7.177,1.402,37.5,SAFE,0
2026-01-09 09:30:00,NODE-05,1.334,7.966,0.38,2.956,94.47,-0.289,-0.147,22.9,SAFE,0
2026-01-09 09:45:00,NODE-05,1.488,9.077,0.414,3.389,92.37,1.111,0.154,30.5,SAFE,0
2026-01-09 10:00:00,NODE-03,0.738,7.456,0.34,1.749,92.2,-1.621,-0.751,17.1,SAFE,0
2026-01-09 10:15:00,NODE-01,0.113,2.026,0.242,0.608,92.58,-5.43,-0.625,6.4,SAFE,1
2026-01-09 10:30:00,NODE-05,4.046,30.148,1.136,9.303,92.55,28.122,3.934,89.0,CRITICAL,0
2026-01-09 10:45:00,NODE-05,0.744,5.697,0.213,1.43,93.31,-24.451,-3.303,16.5,SAFE,0
2026-01-09 11:00:00,NODE-01,0.915,5.535,0.294,1.302,92.46,-0.162,0.171,12.8,SAFE,0
2026-01-09 11:15:00,NODE-05,1.075,4.698,0.316,2.186,90.73,-0.836,0.16,18.6,SAFE,0
2026-01-09 11:30:00,NODE-05,0.488,1.116,0.108,0.912,94.57,-3.583,-0.588,10.3,SAFE,0
2026-01-09 11:45:00,NODE-03,0.116,3.595,0.079,0.952,93.76,2.479,-0.371,19.2,SAFE,0
2026-01-09 12:00:00,NODE-03,0.298,2.792,0.141,0.317,93.32,-0.803,0.182,12.1,SAFE,0
2026-01-09 12:15:00,NODE-02,1.041,7.956,0.256,2.307,93.03,5.164,0.742,37.5,SAFE,0
2026-01-09 12:30:00,NODE-01,1.635,13.155,0.351,2.993,92.75,5.199,0.594,44.8,LOW,0
2026-01-09 12:45:00,NODE-02,0.428,2.746,0.191,1.19,92.17,-10.409,-1.206,10.4,SAFE,0
2026-01-09 13:00:00,NODE-04,0.39,1.581,0.126,1.019,90.88,-1.165,-0.039,13.7,SAFE,0
2026-01-09 13:15:00,NODE-01,0.752,4.967,0.184,1.259,95.08,3.386,0.362,25.0,SAFE,1
2026-01-09 13:30:00,NODE-02,2.065,15.351,0.637,4.537,93.15,10.385,1.313,63.2,WARNING,0
2026-01-09 13:45:00,NODE-02,0.316,3.286,0.149,0.63,91.19,-12.066,-1.749,2.0,SAFE,1
2026-01-09 14:00:00,NODE-03,3.925,28.26,1.028,8.21,91.88,24.975,3.609,91.1,CRITICAL,0
2026-01-09 14:15:00,NODE-05,0.549,3.43,0.135,0.76,93.48,-24.83,-3.376,11.0,SAFE,0
2026-01-09 14:30:00,NODE-02,0.701,4.4,0.135,1.007,93.45,0.969,0.152,16.9,SAFE,0
2026-01-09 14:45:00,NODE-02,1.512,10.002,0.407,2.865,92.21,5.602,0.812,45.0,LOW,0
2026-01-09 15:00:00,NODE-04,1.973,12.372,0.569,2.969,91.81,2.37,0.461,48.0,LOW,0
2026-01-09 15:15:00,NODE-03,0.143,2.979,0.224,0.893,92.41,-9.393,-1.83,10.0,SAFE,0
2026-01-09 15:30:00,NODE-02,0.334,0.461,0.154,0.382,90.78,-2.518,0.191,5.3,SAFE,0
2026-01-09 15:45:00,NODE-03,1.101,7.075,0.217,2.748,92.52,6.613,0.767,35.8,SAFE,0
2026-01-09 16:00:00,NODE-01,0.654,2.924,0.27,1.653,92.53,-4.151,-0.448,9.8,SAFE,0
2026-01-09 16:15:00,NODE-01,0.738,8.735,0.359,1.589,94.92,5.811,0.084,32.8,SAFE,0
2026-01-09 16:30:00,NODE-03,0.23,0.996,0.273,1.054,92.54,-7.739,-0.508,11.2,SAFE,0
2026-01-09 16:45:00,NODE-02,1.574,7.763,0.268,3.114,93.38,6.767,1.344,45.2,LOW,0
2026-01-09 17:00:00,NODE-05,0.725,2.654,0.215,1.377,94.99,-5.109,-0.849,9.9,SAFE,0
2026-01-09 17:15:00,NODE-02,0.881,3.689,0.324,2.314,91.79,1.035,0.155,17.6,SAFE,1
2026-01-09 17:30:00,NODE-03,2.212,16.132,0.617,5.324,92.32,12.443,1.332,62.7,WARNING,0
2026-01-09 17:45:00,NODE-04,0.324,3.26,0.078,0.527,92.42,-12.871,-1.888,4.1,SAFE,0
2026-01-09 18:00:00,NODE-01,0.524,2.807,0.193,1.585,91.05,-0.453,0.2,14.3,SAFE,0
2026-01-09 18:15:00,NODE-04,0.289,1.278,0.16,0.527,92.74,-1.529,-0.235,0.3,SAFE,0
2026-01-09 18:30:00,NODE-01,0.887,2.711,0.194,1.369,94.45,1.433,0.598,24.2,SAFE,0
2026-01-09 18:45:00,NODE-05,1.537,12.64,0.425,3.762,94.06,9.929,0.65,49.1,LOW,0
2026-01-09 19:00:00,NODE-01,2.112,11.986,0.485,3.947,94.46,-0.654,0.575,36.5,SAFE,0
2026-01-09 19:15:00,NODE-02,1.314,6.011,0.31,2.41,92.28,-5.975,-0.799,22.4,SAFE,0
2026-01-09 19:30:00,NODE-01,1.031,3.915,0.217,1.612,91.68,-2.096,-0.283,15.4,SAFE,0
2026-01-09 19:45:00,NODE-05,0.124,2.669,0.083,1.186,95.74,-1.246,-0.907,8.5,SAFE,0
2026-01-09 20:00:00,NODE-03,0.395,3.799,0.197,1.026,93.29,1.13,0.271,18.2,SAFE,0
2026-01-09 20:15:00,NODE-03,0.292,1.813,0.112,0.001,91.09,-1.986,-0.103,0.0,SAFE,0
2026-01-09 20:30:00,NODE-01,1.606,12.118,0.485,3.043,96.1,10.305,1.313,46.6,LOW,0
2026-01-09 20:45:00,NODE-04,0.372,2.02,0.008,0.673,92.91,-10.098,-1.234,5.3,SAFE,0
2026-01-09 21:00:00,NODE-01,2.567,15.694,0.558,4.672,89.48,13.674,2.195,59.9,LOW,0
2026-01-09 21:15:00,NODE-05,0.835,6.338,0.242,2.158,94.76,-9.355,-1.732,17.5,SAFE,0
2026-01-09 21:30:00,NODE-01,0.937,8.122,0.184,2.73,90.24,1.783,0.102,30.7,SAFE,0
2026-01-09 21:45:00,NODE-01,1.919,15.531,0.595,4.474,93.35,7.409,0.982,53.2,LOW,0
2026-01-09 22:00:00,NODE-01,0.584,4.364,0.059,0.911,94.01,-11.167,-1.335,9.2,SAFE,0
2026-01-09 22:15:00,NODE-03,0.513,2.721,0.27,1.525,93.82,-1.644,-0.071,11.5,SAFE,0
2026-01-09 22:30:00,NODE-03,1.844,12.155,0.513,3.104,94.86,9.434,1.331,49.1,LOW,0
2026-01-09 22:45:00,NODE-01,1.702,9.794,0.442,4.241,94.21,-2.361,-0.141,30.9,SAFE,0
2026-01-09 23:00:00,NODE-04,1.063,7.055,0.163,2.162,95.22,-2.739,-0.639,24.6,SAFE,0
2026-01-09 23:15:00,NODE-03,0.659,6.561,0.265,1.356,92.87,-0.494,-0.404,18.5,SAFE,1
2026-01-09 23:30:00,NODE-03,2.128,15.41,0.513,4.253,92.49,8.849,1.469,62.3,WARNING,0
2026-01-09 23:45:00,NODE-03,0.581,3.916,0.128,1.309,92.56,-11.493,-1.547,12.9,SAFE,0
2026-01-10 00:00:00,NODE-02,0.782,6.423,0.262,1.038,94.62,2.507,0.201,27.4,SAFE,0
2026-01-10 00:15:00,NODE-03,1.38,9.149,0.398,2.105,92.21,2.726,0.598,38.7,SAFE,0
2026-01-10 00:30:00,NODE-01,0.737,5.696,0.32,1.738,93.99,-3.453,-0.643,21.1,SAFE,0
2026-01-10 00:45:00,NODE-01,0.572,2.975,0.185,1.613,91.93,-2.721,-0.165,13.2,SAFE,0
2026-01-10 01:00:00,NODE-05,1.4,8.963,0.36,2.937,91.95,5.988,0.828,41.5,LOW,0
2026-01-10 01:15:00,NODE-05,1.293,12.411,0.502,3.074,94.38,3.448,-0.107,46.6,LOW,0
2026-01-10 01:30:00,NODE-02,0.316,0.96,0.278,0.711,93.48,-11.451,-0.977,4.2,SAFE,0
2026-01-10 01:45:00,NODE-02,0.933,6.914,0.332,1.878,90.36,5.954,0.617,32.4,SAFE,1
2026-01-10 02:00:00,NODE-04,2.066,13.955,0.479,4.335,91.92,7.042,1.134,61.9,WARNING,0
2026-01-10 02:15:00,NODE-02,1.112,10.619,0.353,2.196,89.86,-3.336,-0.955,27.0,SAFE,0
2026-01-10 02:30:00,NODE-01,1.3,7.236,0.268,1.689,92.49,-3.383,0.188,15.3,SAFE,0
2026-01-10 02:45:00,NODE-01,0.919,7.683,0.365,2.232,92.61,0.447,-0.381,25.8,SAFE,0
2026-01-10 03:00:00,NODE-04,0.594,2.173,0.07,0.425,92.37,-5.51,-0.325,4.2,SAFE,0
2026-01-10 03:15:00,NODE-04,1.008,4.729,0.253,1.536,94.38,2.556,0.415,26.2,SAFE,0
2026-01-10 03:30:00,NODE-01,0.203,4.159,0.174,0.819,93.42,-0.57,-0.806,15.6,SAFE,0
2026-01-10 03:45:00,NODE-02,0.742,4.919,0.315,2.325,95.88,0.76,0.54,28.4,SAFE,0
2026-01-10 04:00:00,NODE-02,2.175,13.343,0.473,3.68,93.56,8.424,1.433,58.0,LOW,0
2026-01-10 04:15:00,NODE-04,0.35,2.936,0.159,0.176,93.58,-10.407,-1.825,5.3,SAFE,0
2026-01-10 04:30:00,NODE-01,0.665,6.838,0.353,1.441,93.24,3.902,0.315,29.2,SAFE,0
2026-01-10 04:45:00,NODE-01,0.857,3.179,0.144,1.285,92.59,-3.659,0.191,13.9,SAFE,0
2026-01-10 05:00:00,NODE-04,0.197,1.419,0.158,0.496,92.13,-1.759,-0.659,7.6,SAFE,0
2026-01-10 05:15:00,NODE-01,1.032,7.423,0.212,2.352,92.62,6.004,0.835,34.6,SAFE,0
2026-01-10 05:30:00,NODE-04,0.241,1.482,0.143,0.634,92.67,-5.941,-0.791,10.6,SAFE,0
2026-01-10 05:45:00,NODE-02,0.741,7.871,0.355,2.656,92.78,6.388,0.5,36.9,SAFE,0
2026-01-10 06:00:00,NODE-01,1.288,7.921,0.356,3.151,93.66,0.051,0.547,33.7,SAFE,0
2026-01-10 06:15:00,NODE-02,0.435,3.156,0.231,1.375,93.25,-4.765,-0.853,9.4,SAFE,0
2026-01-10 06:30:00,NODE-04,1.103,4.158,0.257,2.265,92.26,1.002,0.668,24.9,SAFE,1
2026-01-10 06:45:00,NODE-05,2.937,19.398,0.778,5.83,92.0,15.24,1.833,72.1,WARNING,0
2026-01-10 07:00:00,NODE-05,0.192,1.31,0.027,0.666,93.15,-18.088,-2.745,3.0,SAFE,0
2026-01-10 07:15:00,NODE-02,0.789,6.513,0.309,1.477,91.76,5.203,0.597,34.3,SAFE,0
2026-01-10 07:30:00,NODE-04,2.121,15.284,0.558,3.712,92.36,8.771,1.332,58.5,LOW,0
2026-01-10 07:45:00,NODE-01,1.084,8.977,0.33,3.328,92.23,-6.307,-1.037,25.5,SAFE,0
2026-01-10 08:00:00,NODE-02,1.147,8.703,0.26,2.59,95.78,-0.274,0.064,25.6,SAFE,0
2026-01-10 08:15:00,NODE-05,2.23,11.432,0.455,4.365,91.33,2.729,1.083,57.0,LOW,0
2026-01-10 08:30:00,NODE-01,1.753,11.25,0.453,2.992,91.91,-0.182,-0.478,34.7,SAFE,0
2026-01-10 08:45:00,NODE-01,1.183,7.69,0.276,3.098,92.19,-3.56,-0.569,25.7,SAFE,0
2026-01-10 09:00:00,NODE-01,1.482,10.406,0.433,2.55,92.31,2.716,0.299,43.1,LOW,0
2026-01-10 09:15:00,NODE-01,0.437,3.293,0.169,0.667,94.05,-7.113,-1.045,13.2,SAFE,0
2026-01-10 09:30:00,NODE-01,0.814,4.809,0.146,0.994,92.54,1.516,0.376,24.2,SAFE,0
2026-01-10 09:45:00,NODE-03,2.049,15.543,0.555,4.197,91.25,10.734,1.235,56.7,LOW,0
2026-01-10 10:00:00,NODE-03,1.598,14.419,0.507,4.036,94.55,-1.124,-0.451,40.0,LOW,0
2026-01-10 10:15:00,NODE-05,1.208,7.248,0.292,1.568,93.15,-7.171,-0.39,19.4,SAFE,0
2026-01-10 10:30:00,NODE-05,0.957,5.7,0.3,1.564,93.33,-1.548,-0.251,17.4,SAFE,1
2026-01-10 10:45:00,NODE-02,2.853,20.712,0.678,6.402,93.61,15.012,1.895,73.9,WARNING,0
2026-01-10 11:00:00,NODE-02,1.586,9.105,0.303,2.715,91.34,-11.607,-1.267,23.0,SAFE,0
2026-01-10 11:15:00,NODE-02,0.0,0.0,0.1,0.0,92.81,-9.105,-1.586,2.1,SAFE,0
2026-01-10 11:30:00,NODE-03,0.557,1.838,0.06,1.004,93.8,1.838,0.557,16.0,SAFE,0
2026-01-10 11:45:00,NODE-02,1.166,6.995,0.285,1.913,92.04,5.156,0.608,31.8,SAFE,0
2026-01-10 12:00:00,NODE-04,1.056,7.856,0.369,2.566,93.18,0.862,-0.109,28.3,SAFE,0
2026-01-10 12:15:00,NODE-02,0.827,3.289,0.235,1.429,93.46,-4.567,-0.229,12.8,SAFE,0
2026-01-10 12:30:00,NODE-03,0.904,4.474,0.153,1.895,91.05,1.185,0.077,20.2,SAFE,0
2026-01-10 12:45:00,NODE-03,0.0,0.409,0.115,0.367,91.56,-4.065,-0.904,2.1,SAFE,0
2026-01-10 13:00:00,NODE-02,2.221,14.037,0.509,4.31,90.05,13.628,2.221,54.4,LOW,0
2026-01-10 13:15:00,NODE-05,0.413,3.428,0.118,1.333,93.06,-10.609,-1.809,10.3,SAFE,0
2026-01-10 13:30:00,NODE-04,1.338,6.848,0.534,2.064,95.05,3.42,0.926,36.0,SAFE,0
2026-01-10 13:45:00,NODE-01,2.291,14.157,0.6,4.197,91.95,7.309,0.953,56.9,LOW,0
2026-01-10 14:00:00,NODE-05,1.397,9.065,0.38,3.242,92.55,-5.092,-0.894,33.0,SAFE,0
2026-01-10 14:15:00,NODE-03,2.311,15.437,0.655,4.448,93.99,6.372,0.914,56.8,LOW,0
2026-01-10 14:30:00,NODE-05,0.453,2.609,0.136,0.541,93.09,-12.828,-1.858,11.2,SAFE,0
2026-01-10 14:45:00,NODE-04,1.005,6.087,0.185,0.835,91.6,3.478,0.552,34.1,SAFE,0
2026-01-10 15:00:00,NODE-03,1.486,10.2,0.467,3.924,94.6,4.113,0.481,43.8,LOW,0
2026-01-10 15:15:00,NODE-01,0.719,7.193,0.266,1.217,93.0,-3.007,-0.766,17.5,SAFE,0
2026-01-10 15:30:00,NODE-02,0.115,0.788,0.195,0.467,92.48,-6.405,-0.605,1.6,SAFE,0
2026-01-10 15:45:00,NODE-03,2.39,17.356,0.697,4.55,92.58,16.567,2.275,59.2,LOW,0
2026-01-10 16:00:00,NODE-04,0.573,3.721,0.279,1.186,93.46,-13.635,-1.817,13.0,SAFE,0
2026-01-10 16:15:00,NODE-02,1.054,6.451,0.37,2.275,92.01,2.731,0.481,34.9,SAFE,0
2026-01-10 16:30:00,NODE-01,1.207,7.673,0.327,2.166,94.63,1.222,0.153,26.2,SAFE,0
2026-01-10 16:45:00,NODE-05,0.813,6.341,0.345,1.461,94.25,-1.332,-0.394,15.0,SAFE,0
2026-01-10 17:00:00,NODE-05,0.549,3.581,0.225,0.875,92.75,-2.761,-0.264,9.0,SAFE,0
2026-01-10 17:15:00,NODE-03,0.067,0.168,0.0,0.648,92.81,-3.413,-0.481,4.3,SAFE,0
2026-01-10 17:30:00,NODE-01,1.152,7.405,0.367,2.862,91.72,7.237,1.085,41.4,LOW,0
2026-01-10 17:45:00,NODE-02,1.814,8.543,0.442,2.462,91.96,1.139,0.662,38.3,SAFE,0
2026-01-10 18:00:00,NODE-01,0.0,0.0,0.056,0.349,91.36,-8.543,-1.814,0.6,SAFE,0
2026-01-10 18:15:00,NODE-05,0.772,1.863,0.178,1.947,92.48,1.863,0.772,20.9,SAFE,0
2026-01-10 18:30:00,NODE-01,0.693,1.72,0.102,0.0,92.79,-0.143,-0.08,9.3,SAFE,0
2026-01-10 18:45:00,NODE-03,1.759,11.941,0.43,2.572,90.81,10.221,1.066,50.6,LOW,0
2026-01-10 19:00:00,NODE-02,0.274,2.953,0.074,0.215,93.54,-8.987,-1.485,4.3,SAFE,0
2026-01-10 19:15:00,NODE-03,1.033,7.103,0.346,2.515,91.66,4.15,0.759,36.8,SAFE,0
